std_smiles,pIC50,activity_class
CNc1nc(C#N)nc2c1ncn2[C@@H]1O[C@H](C)[C@@H](O)[C@H]1O,4.346787486224656,Inactive
c1ccc(-c2ccc(Cn3cncc3CNc3ccc(-c4ccc[nH]4)c(-c4ccccc4)c3)cc2)cc1,7.0,Active
CC1(C)OC2=C(C(=O)C(=O)c3ccccc32)C1Sc1ccccc1,4.490797477668897,Inactive
CCCCCCCCCCCCC/C=C1/CCC[C@@H](NCc2ccccc2)[C@@H]1NCCCCCC,4.809668301829708,Inactive
O=S1(=O)CCCN1C1CCN(C(c2ccc(Cl)cc2)c2cccnc2)CC1,7.769551078621726,Active
c1ccc2c(CNc3ccc4nccnc4c3)ccnc2c1,4.468521082957745,Inactive
CN(C)CC(=O)O/N=C(\N)c1ccc(-c2cccc(-c3ccc(/C(N)=N\OC(=O)CN(C)C)cn3)c2)nc1,4.140861702705469,Inactive
O=C(Nc1c(O)cccc1-c1nc2c(C(=O)O)cccc2o1)c1ccccc1O,6.070581074285707,Active
[O-][n+]1onc2ccc(/C=C/[S+]([O-])c3ccc(F)cc3)cc21,5.271646217978772,Active
Nc1ncnc2c1ccn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,6.468521082957745,Active
COc1cc(OCC=C(C)C)ccc1C(=O)/C=C/c1ccccc1,4.823908740944319,Inactive
CC1(COc2ccc(Oc3ccccc3)cc2)Cn2cc([N+](=O)[O-])nc2[S+]1[O-],4.314258261397736,Inactive
CC1=C(C(=O)Nc2ccccc2)S(=O)(=O)CCO1,4.186265601155779,Inactive
O=S(=O)(/C=C\c1ccc2no[n+]([O-])c2c1)c1ccc(F)cc1,5.552841968657781,Active
Cc1cc2cc(NS(=O)(=O)c3ccc(Cl)cc3)ccc2[nH]1,4.739928612014925,Inactive
COc1ccc(C(=O)Nc2c(O)c3ccccc3n(C)c2=O)cc1,4.958607314841775,Inactive
O=C(C(c1ccc(Cl)cc1)c1cccnc1)N1CCN(c2ccc(C(F)(F)F)cc2)CC1,8.154901959985743,Active
CCCn1c(NC(=O)Cc2ccc(Cl)cc2)nc2c(Br)cccc21,5.0,Active
O=C(Nc1nc2cc(F)ccc2n1C1CCOCC1)c1cccnc1,5.070581074285707,Active
COc1cccc(-c2csc(Nc3ccc(Cl)cn3)n2)n1,4.167491087293763,Inactive
CCOC1CC[C@H]2CC3=C(O[C@H]2O1)c1ccccc1C(=O)C3=O,3.480303232840147,Inactive
N=C(N/N=C/c1ccc(O)cc1)SCc1ccc2no[n+]([O-])c2c1,5.167491087293763,Active
Cc1nnc(SCC(=O)N2c3ccccc3CC2C)n1-c1ccccc1,4.431484288914204,Inactive
O=[N+]([O-])c1ncn(CCCCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,5.108462542327436,Active
CC1(COc2ccc(-c3ccc(F)cc3)cc2)CCn2cc([N+](=O)[O-])nc2O1,6.455931955649724,Active
Clc1ccc(C(c2c[nH]cc2-c2ccc(Cl)cc2-c2cccs2)n2ccnc2)c(Cl)c1,5.555955204081924,Active
OC(c1ccccc1)(c1cncnc1)c1ccccc1Cl,5.600326278518962,Active
O=C(NCCCn1cnc([N+](=O)[O-])n1)c1ccc2ccccc2n1,4.700274846024363,Inactive
c1cc(-c2ccc3ncnc(Nc4ncco4)c3c2)cc(N2CCOCC2)c1,7.221848749616356,Active
Cc1cc(C(=O)Nc2nc3ccc(C#N)cc3n2CC(F)(F)F)[nH]n1,4.443697499232712,Inactive
Oc1cc(C2=NCCN2)cc2cc(-c3ccc(C4=NCCN4)cc3)oc12,5.130768280269024,Active
O=c1cc(Oc2ccccc2C(F)(F)F)c2cccc([N+](=O)[O-])c2[nH]1,5.0,Active
O=C(C1CC1)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,6.255707016877324,Active
N=C(N)c1ccc(-c2cc(Cl)cc(-c3cccc(C(=N)N)c3)c2)cc1,4.33161408331,Inactive
COc1ccc(CN(CCc2ccc(Br)cc2)Cc2ccc(C(C)(C)C)cc2)cc1O,4.320572103387881,Inactive
N#CC1(NC(=O)[C@H](Cc2c[nH]c3ccccc23)N[C@H](c2ccccc2)C(F)(F)F)CC1,4.939302159646388,Inactive
CC(C)CC(NC(=O)OCc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)c1nc2ccccc2s1,4.434152181326482,Inactive
CCCCCCCCCCCC[N+](C)(C)CCCN(C)c1c(O)c(=O)c1=O,4.480172006224281,Inactive
CC(=O)N1N=C(c2ccc(C)cc2)OC1c1ccc([N+](=O)[O-])s1,4.940436582098732,Inactive
O=C1c2ccccc2C(=O)N1Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,4.172953982995266,Inactive
COC(=O)c1c(C(F)(F)F)[n+]([O-])c2ccc(C(F)(F)F)cc2[n+]1[O-],5.301029995663981,Active
O=C(N/N=C/c1ccccc1O)c1ccc2ccccc2c1,4.031517051446065,Inactive
COC(=O)/C(C#N)=C/c1ccc(/C=C/c2ccccn2)cc1,4.522878745280337,Inactive
Cc1nc2c(-c3cccs3)c(C)nn2c(NCCO)c1C,4.499999953328896,Inactive
Cc1ccc(S/C=C\c2ccc3no[n+]([O-])c3c2)cc1,5.381951903287908,Active
COc1ccc(C2CCC3=C(O2)c2ccccc2C(=O)C3=O)cc1,3.915781313260761,Inactive
O=C(Nc1cccc(S(=O)(=O)N2CCOCC2)c1)c1ccc([N+](=O)[O-])o1,6.045757490560675,Active
CCCCCCCCCCCCCCCCNCC(P(=O)(O)O)P(=O)(O)O,5.659754238432068,Active
O=C(O)C1CCCCC1C(=O)Nc1ccc([Se][Se]c2ccc(NC(=O)C3CCCCC3C(=O)O)cc2)cc1,5.692503962086787,Active
C=C1C(=O)O[C@@H](/C=C(\C)C=O)[C@@H]1[C@H](/C=C(/C)C(C)=O)OC(=O)/C(C)=C\C,4.94692155651658,Inactive
COc1ccc(C(=O)/C=C/c2ccccc2O)c(OC)c1OC,5.031517051446065,Active
CC(=O)Nc1cnc2[nH]c(=O)n(CCC3CCCCC3)c(=O)c2c1,5.638272163982407,Active
O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(OC(F)(F)F)cc3)cn1)C2,5.0,Active
CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(OCCN4CCCCC4)cc3)c2O)O1,4.752026733638194,Inactive
CCCC[C@@]12CC[C@H]3[C@H](C)CC[C@H]4CC(=O)O[C@H](O1)[C@]43OO2,3.58838029403677,Inactive
CN(Cc1ccc(C(N)=O)cc1)C(c1ccc(F)cc1)c1cccnc1,6.699991797446187,Active
COCCn1c(NC(=O)c2ccc(C(F)(F)F)nc2)nc2ccc(C#N)cc21,4.1938200260161125,Inactive
CCN1C(=O)C2(OCC=C2c2nc(-c3ccccc3)no2)c2ccccc21,4.931443104927637,Inactive
O=c1ccn(C2CC(F)C(CO[Si](c3ccccc3)(c3ccccc3)c3ccccc3)O2)c(=O)[nH]1,4.075720713938118,Inactive
COc1ccc(CC(=O)Nc2nnc(S(N)(=O)=O)s2)cc1,5.302770657240282,Active
O=[N+]([O-])c1cn2c(n1)[S+]([O-])CC(Oc1ccc(C(F)(F)F)cn1)C2,4.568636235841013,Inactive
COc1ccc(CN(CCc2ccccc2)Cc2ccccc2)cc1O,4.426896216836009,Inactive
CCOc1cc(Cl)c(C(C)NC(=O)c2cccc(OC)c2)cc1OCC,4.727905554408268,Inactive
Cc1cc(Nc2ccc(C#N)c(Cl)c2C)[nH]n1,4.455489572917927,Inactive
c1ccc(-c2ccc(C(c3ccccc3)n3ccnc3)cc2)cc1,5.261219441515631,Active
COc1cc(C(=O)Nc2c(OS(=O)(=O)c3cccs3)c3ccccc3n(C)c2=O)cc(OC)c1OC,4.853871964321762,Inactive
O=C1C=C(Br)C(=O)c2ccccc21,5.863279432843593,Active
CC(=O)OC[C@@]1(C)CCC[C@]2(C)c3cc(O)c(C(C)C)cc3C(=O)C[C@@H]12,4.586700235918748,Inactive
COC(=O)C(N)Cc1c[nH]c2ccccc12,4.739928612014925,Inactive
O=[N+]([O-])c1cc(C(F)(F)F)cc([N+](=O)[O-])c1Nc1ccccc1O,5.958607314841775,Active
CC1=C(C(=O)Nc2ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc2)C(c2ccccc2)NC(=O)N1,5.235077015350112,Active
O=C(Cn1cnc([N+](=O)[O-])n1)N1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,7.136677139879544,Active
CC(C)=CCC/C(C)=C/CC/C(C)=C/CNCCN,4.774690718274137,Inactive
COc1ccccc1C(=O)c1cnc(NC2CCN(C(=O)Cc3ccc(F)cc3F)CC2)nc1,5.200000237109354,Active
C[C@@H]1CC[C@H]2C(C)(C=O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@]32OO4,5.274905478918531,Active
COc1ccc(OC)c(/C=C2\Oc3cc(OCCCN4CCCC4)ccc3C2=O)c1,5.356547323513812,Active
Cc1c(-c2ccccn2)coc1C(=O)Nc1ccc2c(c1)B(O)OC2,6.301029995663981,Active
O=[N+]([O-])c1cccc(-c2cc(Cn3ccnc3[N+](=O)[O-])on2)c1,4.454692883534176,Inactive
O=C(N/N=C/c1ccc([N+](=O)[O-])s1)c1ccc(Cl)cc1,5.8996294548824375,Active
O=C(NC1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1)c1ccccc1,7.657577319177793,Active
CN(C)c1ccc(-c2nc3ccccn3c2NC2CCCC2)cc1,5.102372908709558,Active
O=[N+]([O-])c1ccc2nc(N3CCCCC3)sc2c1,5.221848749616356,Active
Cc1nnsc1C(=O)N/N=C/c1ccc([N+](=O)[O-])o1,4.744486287180466,Inactive
CC(C)(C)C(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,7.09285746899686,Active
COc1ccc(/C=C2\CCC/C(=C\c3c(Cl)cccc3Cl)C2=O)cc1,5.2839966563652006,Active
Cn1nc2c(c1C(=O)NCc1ccccc1)CN(Cc1c[nH]c3ccccc13)CC2,4.774690718274137,Inactive
Cn1nc([N+](=O)[O-])nc1Oc1ccc(C(=O)c2ccccc2)cc1,6.599997654072044,Active
C=CCc1ccc(OC(=O)Cc2ccccc2)c(OC)c1,4.671212799645465,Inactive
O=C(Nc1nc2ccc(Cl)cc2s1)C1CCOC1,5.356547323513812,Active
Nc1ncnc2c1c(Br)nn2[C@@H]1O[C@H](CO)[C@@H](F)[C@H]1O,5.97469413473523,Active
COc1ccc(CN2CCN(Cc3ccc(OC)cc3)C2c2ccc(Cl)c(Cl)c2)cc1,4.795880017344075,Inactive
O=C(N[C@@H](Cc1ccccc1)C(=O)Nc1cnoc1)OCc1ccccc1,4.811071516239147,Inactive
c1ccc(OCCCCOc2cccc(-c3cc4cc(C5=NCCN5)ccc4o3)c2)cc1,4.920818753952375,Inactive
COc1ccccc1CN1CCCC(C(=O)N(C)Cc2ccccc2)C1,4.966576244513051,Inactive
CC(C)=CCC/C(C)=C/Cn1cc(COc2ccccc2O)nn1,4.284832642151542,Inactive
CC1(CNC(=O)OCc2ccc(OC(F)(F)F)cc2)CCn2cc([N+](=O)[O-])nc2O1,6.795880017344075,Active
O=[N+]([O-])c1nccn1CCCNCc1cc(C(F)(F)F)cc(C(F)(F)F)c1,4.611188586526477,Inactive
COc1ccc(OC2=CC(=O)c3cccc(OC)c3C2=O)cc1,4.648590248074561,Inactive
Fc1ccc(C(c2c[nH]c3ccccc23)c2c[nH]c3ccccc23)cc1,4.441291429466834,Inactive
CC(C)CC(Nc1cccnc1)c1ccc(Cl)cc1,6.1938200260161125,Active
Cn1ccnc1C(=O)N1CCC(NC(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,7.088842391260023,Active
CNCCCNc1c2ccc(Cl)cc2nc2ccc(OC)cc12,5.454074670644157,Active
COc1cc2c(N3CCCCC3)nc(NCc3ccccc3)nc2cc1OC1CCCC1,5.125518182300533,Active
CCCN(CCC)c1c([N+](=O)[O-])cc(S(=O)(=O)Nc2ccc(OC)cc2)cc1[N+](=O)[O-],4.494850021680094,Inactive
COc1ccc(-c2cc(-c3ccc(C(F)(F)F)cc3)nc3cccnc23)cc1,5.645891560852599,Active
O=[N+]([O-])c1cn2c(n1)S(=O)(=O)CC(OCc1ccc(OCc3ccccc3)cc1)C2,6.455931955649724,Active
Cc1ccc2c(c1)[n+]([O-])c(C#N)c(-c1cccs1)[n+]2[O-],4.8297382846050425,Inactive
Cc1ccnc(Nc2nc(-c3ccccn3)cs2)c1,6.154901959985743,Active
COC(=O)CCCCCNCC1CCN(C(=O)Nc2ccc(COC(C)=O)cc2)C1,4.3872161432802645,Inactive
N#Cc1cnc2cc(C3CCCN(C(=O)c4cc(C(F)(F)F)no4)C3)[nH]c2c1,4.406352466816792,Inactive
CCN(CC)c1ccc2nc3ccc(N4CCSCC4)cc3[o+]c2c1,5.997833938243493,Active
N=C(N)c1cccc(-c2cc3ccc(C(=N)N)cc3o2)c1,4.853871964321762,Inactive
CC(C)Oc1ccc(C(O)(c2ccc(OC(C)C)cc2)c2cccnc2)cc1,7.795880017344075,Active
O=C1C=C(Br)C(=O)C(Cl)=C1Cl,4.8124792791635365,Inactive
O=C(Nc1ccc(-c2cc3ncccc3[nH]2)cc1)c1ccccc1,4.598334482564948,Inactive
Cc1cc(C)c2c(c1Br)CC/C2=N\NC(N)=S,5.2441251443275085,Active
O=[N+]([O-])c1cn2c(n1)OC(COc1ccc(-c3ccc(F)cc3)cc1)CC2,7.200659450546418,Active
C[C@H]1O[C@@H](n2cnc3c(N)nc(NN)nc32)[C@H](O)[C@@H]1O,4.136677139879544,Inactive
OC1(C#Cc2ccc3cc[nH]c3c2)CN2CCC1CC2,4.581698708680254,Inactive
OC[C@H]1O[C@@H](n2ccc3c(Nc4ccccc4)ncnc32)[C@H](O)[C@@H]1O,5.102922996790579,Active
CCN(CC)CCNc1ncnc2c1[nH]c1ccc(Br)cc12,4.765777154551144,Inactive
O=C(CCN1CCN(c2ccc(F)cc2)CC1)c1ccc(Br)cc1,4.305394801066432,Inactive
CCC(C(=O)Nc1ccncc1)c1ccccc1,6.187086643357144,Active
COc1ccc2ncc(F)c(NC(=O)[C@]3(O)CC[C@@H](NCc4ccc5c(c4)OCCO5)CC3)c2n1,4.588587390776056,Inactive
COc1cc(OCC=C(C)C)ccc1C(=O)/C=C/c1ccc(Br)cc1,4.795880017344075,Inactive
O=S(=O)(Cc1ccccc1)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,6.508638306165727,Active
c1ccc(Cn2cncc2CNc2cccc(-c3cccnc3)c2)cc1,6.221848749616356,Active
O=[N+]([O-])c1cn2c(n1)SC(COCc1ccc(Oc3ccccc3)cc1)C2,6.2076083105017466,Active
CCOc1ccc(/C=C/c2nc(=O)c3ccccc3o2)cc1,4.748964004972185,Inactive
CN1/C(=C/c2cc[n+](C)c3ccc(Cl)cc23)Sc2ccccc21,7.508638306165727,Active
c1cc(-c2ncc(-c3ccn[nH]3)s2)ccn1,5.0,Active
CC/C(=N\Nc1nc(-c2ccccc2)cs1)c1cccc(Br)c1,4.739999966255497,Inactive
Cc1ccncc1-c1ccc2[nH]c(=O)nc(-c3ccccc3)c2c1,5.048662481204082,Active
Cc1cc(C(=O)NC2CCN(C(c3ccc(C#N)cc3)c3cccnc3)CC2)on1,6.706637445288554,Active
N#Cc1ccc(/C=N/NC(=O)/C(=C/c2cnn(-c3ccccc3)c2)c2ccc(F)cc2)cc1,4.285237921673421,Inactive
Cc1ccsc1C(O)(c1ccc(Cl)cc1)c1cccnc1,7.698970004336019,Active
COC(=O)c1cn(Cc2ccccc2)nn1,4.035740369803151,Inactive
O=C(c1c(F)cccc1F)N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,8.698970004336019,Active
O=c1cc(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,3.167491087293764,Inactive
CCCCCCCCCCC1=CC(=O)c2ccccc2C1=O,5.031517051446065,Active
C=C[C@]1(C)C=C2CC[C@@H]3C(C)(C)CCC[C@@]3(C)[C@@H]2CC1,3.267043630424375,Inactive
O=[N+]([O-])c1cccc2ccc(C(Cl)(Cl)Cl)nc12,4.853871964321762,Inactive
O=C1C(=O)c2ccccc2C2=C1CC(Cn1cc(C3CCCCC3)nn1)O2,3.670602120638957,Inactive
Cc1ccc(OC2=CC(=O)c3ccccc3C2=O)c(C)c1,6.292429823902063,Active
Oc1ccc(Cc2nc3ccccc3c3cc[nH]c23)cc1,3.9211808169011513,Inactive
NC1CCc2nc(-c3ccncc3)nc(Nc3cccc(F)c3)c2C1,5.201180571774974,Active
Cn1c2ccccc2c2nnc(Sc3nc(N4CCCCC4)nc(N4CCCCC4)n3)nc21,5.396855627379818,Active
COc1ccc(-c2cnc(NC(=O)c3ccc(F)cc3)n2-c2ccccc2)cc1,5.214670164989233,Active
CCCCCCOC(=O)C1=C(C)NC(=O)NC1c1ccccc1F,4.735674105167487,Inactive
O=[N+]([O-])c1ccc(/C=N/N=C/c2ccccc2)o1,5.302334837352325,Active
CCCNc1nc2ccc(N)cc2s1,4.008773924307505,Inactive
O=C(Nc1ccc(NC2=NCCN2)cc1)c1ccc(NC2=NCCN2)cc1,5.366531544420414,Active
OC[C@H](O)/C=N/Nc1nc(Nc2ccccc2)nc(N2CCCCC2)n1,5.443697499232712,Active
O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)cc1-c1cc(-c2ccc(F)cc2)on1,5.832682665251824,Active
OC/C=C/c1cc(-c2ccc(F)cc2)c2cc(Cl)c(F)cc2n1,5.844663962534939,Active
Cc1cc(C(=O)NC2CCN(C(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)n(C(C)(C)C)n1,7.8696662315049934,Active
O=C1C(N2CCN(Cc3ccccc3)CC2)=Cc2cccc3cccc1c23,4.578396073130169,Inactive
COC(=O)C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(=O)OC)N3c3[nH]c(-c4ccccc4)cc3N12,4.488651484509787,Inactive
CN(C)c1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],5.136677139879544,Active
CN(C)C(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,6.318758762624412,Active
O=C(O)CC(C(=O)O)N1CSC(=S)N(CCCCCCN2CN(C(CC(=O)O)C(=O)O)CSC2=S)C1,4.519418213170831,Inactive
CCCCCCCCCCCCCCCCCCCCC/C=C1/C[C@H](CO)OC1=O,5.6777807052660805,Active
CC1(Oc2cncc(Cl)c2)CCN(Cc2cc3ccccc3[nH]2)C1,4.499999953328896,Inactive
CC(C)CC(=O)c1sc(NC2CCCCC2)nc1N,4.300000029139088,Inactive
O=C(O[C@H](Cn1ccnc1)c1ccc(Cl)cc1)c1ccc(-c2ccccc2)cc1,6.251811972993799,Active
COc1ccc(S(=O)(=O)N2c3ccccc3CCC2C)cc1,4.798876102792621,Inactive
Cc1ccc(C)c(-c2csc(Nc3ccc(C)c(C)c3)n2)c1,4.713780952567649,Inactive
N=C(N)c1ccc(-c2cc3ccc(C(=N)N)cc3o2)cc1,5.508638306165727,Active
COc1ccc(CN(CCc2ccccc2)Cc2ccc(C(C)(C)C)cc2)cc1O,4.730954290342377,Inactive
COc1ccc(/C(COc2ccccc2)=N\NC(N)=S)cc1,4.723538195826756,Inactive
O[C@@H]1Cc2ccc3ccccc3c2N[C@H](c2ccc(Cl)cc2Cl)C1,6.0,Active
O=C(NCc1ccc(Cl)cc1)c1ncc2cccnc2c1O,6.299997602857746,Active
Cc1ccsc1[C@@H]1C[C@H](O)Cc2cc(F)ccc2N1,4.204119982655925,Inactive
c1ccc(Nc2n[n+](-c3ccccc3)c(-c3ccc4c(c3)OCO4)s2)cc1,3.9466910188759,Inactive
COc1ccc(/C=C(\C)C(=O)/C=C/c2ccc(/C=C/C(=O)/C(C)=C/c3ccc(OC)cc3)cc2)cc1,4.117475462045119,Inactive
NC(=O)c1ccsc1NC(=O)c1ccc([N+](=O)[O-])s1,7.0,Active
OC(c1ccc(C(F)(F)F)cc1)(c1ccc(C(F)(F)F)cc1)c1cc2ccccc2[nH]1,5.400116927926312,Active
O=S(=O)(c1ccccc1)n1cnc2ccccc21,4.635449004646028,Inactive
Cc1c(C(=O)Nc2ccc3c(c2)B(O)OC3)nnn1-c1ccccn1,5.7447274948966935,Active
N=C1CCN(S(=O)(=O)c2ccc(NC(=O)c3ccc([N+](=O)[O-])o3)cc2)CC1,4.978810700930062,Inactive
C[C@@H]1CC[C@H]2CC(=O)N(CCc3ccccc3)[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,4.490797477668897,Inactive
CCCn1c(NC(=O)CCc2ccccc2)nc2ccccc21,5.301029995663981,Active
O=C1CCCN1c1ccc(Sc2c(Cl)cccc2CO)c(C(F)(F)F)c1,5.899998417198648,Active
CC1(C)OC2=C(C(=O)C(=O)c3ccccc32)C1Sc1ccc(F)cc1,3.7833064008302455,Inactive
COc1ccc2c(c1OC)Cn1cccc1C2(C)CC#N,3.7668261446190567,Inactive
CCCCC1(CCCC)C[C@@H](COCc2cn(CC(O)(Cn3cncn3)c3ccc(F)cc3F)nn2)[C@@](C)(OC)OO1,4.920818753952375,Inactive
Clc1ccc(CNc2nc(NCc3ccccc3)nc3ccccc23)cc1,6.086186147616283,Active
Cn1cncc1CN1CCC2(CC1)COC(Cc1ccccc1)C2,6.499996931948306,Active
Cn1c(CN2CCN(c3ncc(C(F)(F)F)cc3Cl)CC2)nc2ccncc21,6.0,Active
N#Cc1nc(C=Cc2ccccc2)oc1NCc1cccnc1,4.499999953328896,Inactive
O=S(=O)(Nc1cccc2cccnc12)c1cnc(Cl)c(Br)c1,5.647817481888637,Active
COc1cccc(Nc2nc(-c3ccncc3)nc3c2CNCC3)c1,4.779930895563635,Inactive
COc1nc(N[C@H]2CC[C@H](NS(=O)(=O)CC3CCCO3)CC2)nc2[nH]nc(N3CCOCC3)c12,5.288587610228555,Active
CC(=O)NC1CCN(C(c2ccc(C(F)(F)F)cc2)c2cnccn2)CC1,5.841637507904751,Active
O=[N+]([O-])c1ccccc1[C@@H]1C[C@@H]2Cc3ccc4ccccc4c3N1O2,5.853871964321762,Active
Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1N,5.649751981665837,Active
COc1c(CO)[nH]c2ccc3c(c2c1=O)[C@@H]1CCC[C@@]3(c2ccccc2)O1,4.832682665251824,Inactive
COc1ccc(OC)c2c(=O)c(Cc3ccccc3)c(C)[nH]c12,6.650004100737144,Active
CC(C)(C)c1ccc(/C=N/Nc2ncnc3sc4c(c23)CCCC4)cc1,4.950781977329818,Inactive
COc1cc(Br)c([C@H]2Oc3ccc(Br)cc3[C@@H]2CO)cc1OC,4.943095148663527,Inactive
CCOc1ccc(C2N(C)c3ccccc3N2C)cc1,5.508845696267052,Active
O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,5.361510743045363,Active
CCC[C@H]1CC[C@@H](n2c(=O)[nH]c3ccc(NC(C)=O)cc3c2=O)CC1,7.698970004336019,Active
O=C(Nc1ccc(C(F)(F)F)cc1)NC1(C(=O)NCc2ccco2)CCCCC1,5.100000128334196,Active
O=[N+]([O-])c1cn2c(n1)OC[C@H](OCc1ccc(-c3ccc(OC(F)(F)F)cc3)nc1)C2,5.3872161432802645,Active
CC1(COc2ccc(C(F)(F)F)cn2)CCn2cc([N+](=O)[O-])nc2O1,6.6777807052660805,Active
O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])c(O)c1,5.00436480540245,Active
CCNC(=O)N1CCN(C(c2cncnc2)c2ccc(Cl)cc2F)CC1,6.537602002101044,Active
O=c1c(-c2ccccc2)coc2cc(O)ccc12,3.94692155651658,Inactive
CCN(CC)CCNc1ccnc2cc(Cl)ccc12,5.197253632702421,Active
COc1cc(/C=C/C(=O)O)ccc1O,3.810818602819263,Inactive
O=S(=O)(Nc1ccc2nccnc2c1)c1ccc(Cl)cc1,4.335358024443875,Inactive
COC(=O)C1(C(=O)OC)Cc2cc3c(cc2C1)C(=O)C(Br)=CC3=O,3.825358807339552,Inactive
COc1cc(C(C)C)c(S(C)(=O)=O)cc1C(=O)N1CCN(c2ccccc2Cl)CC1,4.847128196899122,Inactive
CC1(COc2ccc(-c3ccc(OC(F)(F)F)cc3)nc2)CCn2cc([N+](=O)[O-])nc2O1,6.6020599913279625,Active
Clc1ccc(-n2cc(C3=NCCN3)cn2)cc1Cl,3.527243550682788,Inactive
Cn1ncc2c1C(=O)C1=C(CC(C)(C)O1)C2=O,5.596879478824183,Active
CCC/C=C/CCCOC(=O)c1ccccc1,4.111259039317107,Inactive
COC(=O)c1ccc(C2OC(C)(C)C3CC(=O)C(C)C2C3)cc1,5.309803919971486,Active
CC(=O)C1=NN(c2ccccc2)C2C3N(c4ccccc4)N=C(C(C)=O)N3c3ccccc3N12,4.595679532778269,Inactive
O=C(CCN1CCN(c2ccc([N+](=O)[O-])cc2)CC1)c1ccc(Br)cc1,4.401209493236885,Inactive
Cc1cc(Nc2cccc(F)c2)nc(NCc2ccccc2)n1,6.036712843912673,Active
O=[N+]([O-])c1c(CS(=O)(=O)c2ccccc2)nc2c(-c3ccc(CO)cc3)cc(Cl)cn12,5.823908740944319,Active
CN1CC(=O)N(CC(=O)NO)C(=O)C12C1CC3CC(C1)CC2C3,5.441291429466834,Active
COc1ccc(/C(COc2ccc(Br)cc2)=N\NC(=S)Nc2ccccc2)cc1,4.991399828238082,Inactive
Clc1ccc2c(c1)C[C@@H]1C[C@@H](c3ccc(Br)s3)N2O1,4.714442690992226,Inactive
CC1(C)CCc2c(ccc(CNCc3ccccc3)c2O)O1,4.2839966563652006,Inactive
CCCCCCCCCCCCC/C=C1/CCC[C@H](NCCCC)[C@H]1OC(C)=O,5.040958607678906,Active
CCN(CCNC(=O)[C@@H](N)[C@@H](C)O)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,4.815308569182401,Inactive
O=C(NCCc1nc2ncc(Cl)cc2[nH]1)c1ccccc1,4.1938200260161125,Inactive
CCOc1ccc(Nc2c3ccccc3nc3ccccc23)cc1,5.902482399929053,Active
CN(Cc1ccccc1)C(=O)C1CCCN(Cc2ccc([N+](=O)[O-])cc2)C1,5.117475462045119,Active
COc1cccc(NC(=O)c2nnn(Cc3ccc(-n4cccn4)cc3)c2N)c1,6.699991797446187,Active
COc1ccc(CN(CCc2c[nH]c3ccccc23)Cc2ccc(Br)cc2)cc1O,5.005243055412372,Active
FC(F)(F)c1ccc(-c2ccc(CN3C4=NCCN4c4ccccc43)cc2)cc1,5.173601217812382,Active
O=C1/C(=C/c2ccccc2Cl)CCC/C1=C\c1ccccc1Cl,4.494850021680094,Inactive
CNc1nc(Nc2ccc(F)cc2)nc(Oc2c(C)cc(C)cc2C)n1,4.619788758288394,Inactive
CSc1ccc(OCc2ncc([N+](=O)[O-])n2C)cc1,5.920818753952375,Active
Clc1ccc(Nc2nc(-c3ccccn3)cs2)nc1,7.045757490560675,Active
CC(C)(C)C(=O)Nc1nc2ccc(Cl)cc2s1,6.022276394711152,Active
N#Cc1cc(C(F)(F)F)ccc1N1CCC(N(c2ccc(C(F)(F)F)cc2)c2cccnc2)CC1,8.154901959985743,Active
Cc1nc([N+](=O)[O-])cn1CCCNC(=O)c1sc2ccccc2c1Cl,4.492144128304169,Inactive
O=C(N/N=C/c1ccc([N+](=O)[O-])s1)c1ncccn1,5.075204004202088,Active
CS(=O)(=O)N1CCN(C(c2ccc(C#N)cc2)c2cccnc2)CC1,6.437707135543525,Active
