molecule_chembl_id,std_smiles,canonical_smiles,pIC50,activity_class,standard_type,target_organism,organism_key,scaffold,assay_chembl_id,assay_description
CHEMBL5571511,CN(C)CCOc1cccc(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1,CN(C)CCOc1cccc(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1,6.22,Active,IC50,Leishmania infantum,L_infantum,O=C(c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,CHEMBL5551397,Antileishmanial activity against Leishmania infantum MHOM/BR/1974/PP75 expressing red fluorescence protein infected in THP-1 cells pre-infected for 4 hrs followed by compound addition and measured after 72 hrs by microplate reader assay
CHEMBL5572823,CN(C)CCOc1cccc(N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1,CN(C)CCOc1cccc(N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1,5.34,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL5551397,Antileishmanial activity against Leishmania infantum MHOM/BR/1974/PP75 expressing red fluorescence protein infected in THP-1 cells pre-infected for 4 hrs followed by compound addition and measured after 72 hrs by microplate reader assay
CHEMBL5584195,CN(C)CCOc1ccccc1C(=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,CN(C)CCOc1ccccc1C(=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1,4.99,Inactive,IC50,Leishmania infantum,L_infantum,O=C(c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,CHEMBL5551397,Antileishmanial activity against Leishmania infantum MHOM/BR/1974/PP75 expressing red fluorescence protein infected in THP-1 cells pre-infected for 4 hrs followed by compound addition and measured after 72 hrs by microplate reader assay
CHEMBL3637895,CN1CCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ncc(Cl)cn5)ccnc4c3)cc2)CC1,CN1CCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ncc(Cl)cn5)ccnc4c3)cc2)CC1,5.59,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(c1ccc(-c2ccc3c(Nc4ncccn4)ccnc3c2)cc1)N1CCNCC1,CHEMBL3832789,AntiLeishmania activity L. infantum (macrophages) IC50 (uM)
CHEMBL4741182,COCCN(Cc1ccc(F)cc1)S(=O)(=O)c1cc(C#N)ccc1OC,COCCN(Cc1ccc(F)cc1)S(=O)(=O)c1cc(C#N)ccc1OC,5.05,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(NCc1ccccc1)c1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4799990,COCCN(Cc1ccc(F)cc1)S(=O)(=O)c1cc(C(=O)N2CCOCC2)ccc1OC,COCCN(Cc1ccc(F)cc1)S(=O)(=O)c1cc(C(=O)N2CCOCC2)ccc1OC,4.36,Inactive,IC50,Leishmania infantum,L_infantum,O=C(c1cccc(S(=O)(=O)NCc2ccccc2)c1)N1CCOCC1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4788741,COCCN(Cc1ccc(F)cc1)S(=O)(=O)c1ccccc1OC(F)(F)F,COCCN(Cc1ccc(F)cc1)S(=O)(=O)c1ccccc1OC(F)(F)F,5.08,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(NCc1ccccc1)c1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4740369,COCCN(Cc1ccccc1)S(=O)(=O)c1cc(OC)ccc1OC,COCCN(Cc1ccccc1)S(=O)(=O)c1cc(OC)ccc1OC,5.68,Active,IC50,Leishmania infantum,L_infantum,O=S(=O)(NCc1ccccc1)c1ccccc1,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL4749588,COCCOCN1CNc2cc(OC)c(S(=O)(=O)N(Cc3ccccc3)Cc3ccccc3)cc2S1(=O)=O,COCCOCN1CNc2cc(OC)c(S(=O)(=O)N(Cc3ccccc3)Cc3ccccc3)cc2S1(=O)=O,6.18,Active,IC50,Leishmania infantum,L_infantum,O=S1(=O)NCNc2ccc(S(=O)(=O)N(Cc3ccccc3)Cc3ccccc3)cc21,CHEMBL4673565,Antileishmanial activity against amastigote stage of Leishmania infantum MHOM/MA(BE)/67/ITMAP263 infected in mouse peritoneal macrophage assessed as parasite growth inhibition incubated for 5 days by Giemsa staining based microscopic analysis
CHEMBL1213258,COc1cc(NS(C)(=O)=O)ccc1Nc1nc2ccc(N)cc2s1,COc1cc(NS(C)(=O)=O)ccc1Nc1nc2ccc(N)cc2s1,5.0,Active,IC50,Leishmania infantum,L_infantum,c1ccc(Nc2nc3ccccc3s2)cc1,CHEMBL1217010,Antimicrobial activity against Leishmania infantum
