molecule_chembl_id,std_smiles,canonical_smiles,pIC50,activity_class,standard_type,target_organism,organism_key,scaffold,assay_chembl_id,assay_description
CHEMBL4175568,CCc1nc2c([nH]1)C(=N)NS(=O)(=O)N2,CCc1nc2c([nH]1)C(N)=NS(=O)(=O)N2,4.54,Inactive,IC50,Trypanosoma cruzi,T_cruzi,N=C1NS(=O)(=O)Nc2nc[nH]c21,CHEMBL4139186,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen 2 epimastigotes after 5 days
CHEMBL3430963,CN(C)CCN(C)Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,CN(C)CCN(C)Cc1ccc(Cl)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,5.7,Active,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL3431449,"GSK_TCAKS: pIC50 H2C9 Imaging: H9c2 Host Cardiomyocytes. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Number of H9c2 Host Cardiomyocytes nuclei to determine drug-related cytotoxicity."
CHEMBL3430964,CN(C)CCN(C)Cc1ccc(F)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,CN(C)CCN(C)Cc1ccc(F)cc1NS(=O)(=O)c1ccc(Cl)c(Cl)c1,5.65,Active,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(Nc1ccccc1)c1ccccc1,CHEMBL3431449,"GSK_TCAKS: pIC50 H2C9 Imaging: H9c2 Host Cardiomyocytes. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Number of H9c2 Host Cardiomyocytes nuclei to determine drug-related cytotoxicity."
CHEMBL5564538,CN(C)CCNc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cn1,CN(C)CCNc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cn1,4.18,Inactive,IC50,Trypanosoma cruzi,T_cruzi,O=C(c1cccnc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,CHEMBL5551394,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen expressing Escherichia coli beta-galactosidase infected in L929 cells pretreated with parasite for 50 hrs followed by compound addition and measured after 96 hrs
CHEMBL5575477,CN(C)CCOc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1,CN(C)CCOc1ccc(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1,4.86,Inactive,IC50,Trypanosoma cruzi,T_cruzi,O=C(c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,CHEMBL5551394,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen expressing Escherichia coli beta-galactosidase infected in L929 cells pretreated with parasite for 50 hrs followed by compound addition and measured after 96 hrs
CHEMBL5575523,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(Br)cc3)CC2)cc1,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(Br)cc3)CC2)cc1,5.08,Active,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL5551394,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen expressing Escherichia coli beta-galactosidase infected in L929 cells pretreated with parasite for 50 hrs followed by compound addition and measured after 96 hrs
CHEMBL3431426,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)cc1,6.2,Active,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL3431448,"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement."
CHEMBL5575852,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1,5.19,Active,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL5551394,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen expressing Escherichia coli beta-galactosidase infected in L929 cells pretreated with parasite for 50 hrs followed by compound addition and measured after 96 hrs
CHEMBL5575145,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(N)cc3)CC2)cc1,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc(N)cc3)CC2)cc1,3.774949303861951,Inactive,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL5551394,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen expressing Escherichia coli beta-galactosidase infected in L929 cells pretreated with parasite for 50 hrs followed by compound addition and measured after 96 hrs
CHEMBL5571950,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC2)cc1,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccc([N+](=O)[O-])cc3)CC2)cc1,5.77,Active,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL5551394,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen expressing Escherichia coli beta-galactosidase infected in L929 cells pretreated with parasite for 50 hrs followed by compound addition and measured after 96 hrs
CHEMBL5563772,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)cc1,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccccc3)CC2)cc1,4.55,Inactive,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL5551394,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen expressing Escherichia coli beta-galactosidase infected in L929 cells pretreated with parasite for 50 hrs followed by compound addition and measured after 96 hrs
CHEMBL5569638,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccccc3Br)CC2)cc1,CN(C)CCOc1ccc(N2CCN(S(=O)(=O)c3ccccc3Br)CC2)cc1,5.43,Active,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL5551394,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen expressing Escherichia coli beta-galactosidase infected in L929 cells pretreated with parasite for 50 hrs followed by compound addition and measured after 96 hrs
CHEMBL4212932,CN(C)CCOc1ccc(OC2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1,CN(C)CCOc1ccc(OC2CCN(S(=O)(=O)c3ccc(F)cc3)CC2)cc1.Cl,5.67,Active,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccccc1)N1CCC(Oc2ccccc2)CC1,CHEMBL4190098,Antiparasitic activity against epimastigote stage of Trypanosoma cruzi Tulahuen assessed as inhibition of parasite proliferation after 48 hrs by Alamar Blue assay
CHEMBL5571511,CN(C)CCOc1cccc(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1,CN(C)CCOc1cccc(C(=O)N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1,3.8632794328435933,Inactive,IC50,Trypanosoma cruzi,T_cruzi,O=C(c1ccccc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,CHEMBL5551394,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen expressing Escherichia coli beta-galactosidase infected in L929 cells pretreated with parasite for 50 hrs followed by compound addition and measured after 96 hrs
CHEMBL5572823,CN(C)CCOc1cccc(N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1,CN(C)CCOc1cccc(N2CCN(S(=O)(=O)c3ccc(Cl)cc3)CC2)c1,3.8632794328435933,Inactive,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccccc1)N1CCN(c2ccccc2)CC1,CHEMBL5551394,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen expressing Escherichia coli beta-galactosidase infected in L929 cells pretreated with parasite for 50 hrs followed by compound addition and measured after 96 hrs
CHEMBL3430913,CN(C)Cc1ccc(-c2ccc(S(=O)(=O)NCC3CCCO3)c(F)c2)cc1,CN(C)Cc1ccc(-c2ccc(S(=O)(=O)NCC3CCCO3)c(F)c2)cc1.O=C(O)C(F)(F)F,5.7,Active,IC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(NCC1CCCO1)c1ccc(-c2ccccc2)cc1,CHEMBL3431446,"GSK_TCAKS: pIC50 Trypanosoma cruzi viability assay using beta-GAL activity. This assay was run at single shot at 5uM compound concentration per well. The biological reagents consisted of NIH-3T3 host cells and trypomastigotes parasitic cells; both cell types were set to a 3.3 * 10^5 cells/mL dilution in assay DMEM by means of a CASY cell counter device using a 60um capillary. 6 uL of the mixture were dispensed per well (about 1 * 10^3 host-cells and 1 * 10^3 parasites) with a Multidrop Combi dispenser. Previously, a solution of 1.67 * 10^5 trypomastigotes per mL in assay DMEM had been prepared and 6uL per well dispensed in the allotted control columns that defined 100% inhibition. The 0% inhibition of parasitic growth control was obtained by leaving the assay mixture untreated in its corresponding plate columns. In all wells, the percentage of DMSO never exceeded 0.5%. Plates incubated for four days at 37C, 5% CO2. The substrate used for the assay fluorescence intensity (FLINT) readout was resorufin-beta-D-galactopiranoside (Sigma-Aldrich) at 5uM per well. It was diluted in PBS supplemented with the soft detergent Igepal (Fluka). Upon addition to the plates, the substrate solution was incubated for 4h at room temperature and the signal read with the EnVision microtiter plate reader (Perkin-Elmer) using the corresponding set of filters (excitation/emission at 531/595nm)."
CHEMBL3137470,CN(C)S(=O)(=O)c1cc(C(F)(F)F)ccc1N1CCC(N(c2ccc(C#N)cc2)c2cccnc2)CC1,CN(C)S(=O)(=O)c1cc(C(F)(F)F)ccc1N1CCC(N(c2ccc(C#N)cc2)c2cccnc2)CC1,8.22,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(N2CCC(N(c3ccccc3)c3cccnc3)CC2)cc1,CHEMBL3137484,DNDI: Chagas in Vitro
CHEMBL3431225,CN(C)S(=O)(=O)c1ccc(-c2cnc(N)c(-c3nc4cc(F)ccc4[nH]3)c2)cc1,CN(C)S(=O)(=O)c1ccc(-c2cnc(N)c(-c3nc4ccc(F)cc4[nH]3)c2)cc1,5.9,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(-c2cncc(-c3nc4ccccc4[nH]3)c2)cc1,CHEMBL3431446,"GSK_TCAKS: pIC50 Trypanosoma cruzi viability assay using beta-GAL activity. This assay was run at single shot at 5uM compound concentration per well. The biological reagents consisted of NIH-3T3 host cells and trypomastigotes parasitic cells; both cell types were set to a 3.3 * 10^5 cells/mL dilution in assay DMEM by means of a CASY cell counter device using a 60um capillary. 6 uL of the mixture were dispensed per well (about 1 * 10^3 host-cells and 1 * 10^3 parasites) with a Multidrop Combi dispenser. Previously, a solution of 1.67 * 10^5 trypomastigotes per mL in assay DMEM had been prepared and 6uL per well dispensed in the allotted control columns that defined 100% inhibition. The 0% inhibition of parasitic growth control was obtained by leaving the assay mixture untreated in its corresponding plate columns. In all wells, the percentage of DMSO never exceeded 0.5%. Plates incubated for four days at 37C, 5% CO2. The substrate used for the assay fluorescence intensity (FLINT) readout was resorufin-beta-D-galactopiranoside (Sigma-Aldrich) at 5uM per well. It was diluted in PBS supplemented with the soft detergent Igepal (Fluka). Upon addition to the plates, the substrate solution was incubated for 4h at room temperature and the signal read with the EnVision microtiter plate reader (Perkin-Elmer) using the corresponding set of filters (excitation/emission at 531/595nm)."
CHEMBL2448713,CN(C)S(=O)(=O)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,CN(C)S(=O)(=O)c1ccc(-n2ccnc2)c(NC(=O)c2cnc(-c3ccccc3)s2)c1,7.89,Active,IC50,Trypanosoma cruzi,T_cruzi,O=C(Nc1ccccc1-n1ccnc1)c1cnc(-c2ccccc2)s1,CHEMBL2448754,DNDI: Chagas in Vitro
CHEMBL3431097,CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2nc(-c3ccccn3)cs2)c1,CN(C)S(=O)(=O)c1ccc(Cl)c(C(=O)Nc2nc(-c3ccccn3)cs2)c1,5.75,Active,IC50,Trypanosoma cruzi,T_cruzi,O=C(Nc1nc(-c2ccccn2)cs1)c1ccccc1,CHEMBL3431448,"GSK_TCAKS: pIC50 Trypanosoma cruzi Imaging: Amastigotes/Cell. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: number of amastigotes per cell as infection level measurement."
CHEMBL3430969,CN(C)S(=O)(=O)c1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1,CN(C)S(=O)(=O)c1cccc(C(=O)Nc2nc(-c3ccccn3)cs2)c1,5.85,Active,IC50,Trypanosoma cruzi,T_cruzi,O=C(Nc1nc(-c2ccccn2)cs1)c1ccccc1,CHEMBL3431449,"GSK_TCAKS: pIC50 H2C9 Imaging: H9c2 Host Cardiomyocytes. H9c2 cells were seeded in T-225 flasks (225cm^2 culture surface; Corning Inc., NY, USA) in DMEM-10% FBS for 4h to allow attachment. Cells were then washed once with PBS before infection. T. cruzi trypomastigotes, collected at days 5 to 8 after infection from LLC-MK2 parasite infected cultures, were allowed to swim out for 4h at 37C from a centrifuged pellet (2,500 rpm/10 min/room temperature). Trypomastigotes were then collected and counted in a CASY Cell Counter. Trypomastigotes, in supplemented DMEM, were added to H9c2 cultures in a multiplicity of infection of 1 and incubated for 18 h. Cells were washed once with PBS before incubation of the infected H9c2 monolayer with trypsin (Life-Technologies) to detach cells from the flask. Cells were counted in a CASY Cell Counter using a 150 um capillary and their density set at 5 * 10^4 cells per mL in supplemented assay DMEM. Infected H9c2 were dispensed into 384-well poly-lysine coated assay plates at 50uL per well using a Multidrop Combi dispenser. After seeding them, the plates were incubated at 37C, 5% CO2 for 72h. Cultures were then fixed and stained by addition of 50 uL of a solution containing 8% formaldehyde and 4 uM DRAQ5 DNA dye (BioStatus, UK) per well. Plates were kept light-protected and imaged one hour later in a Perkin-Elmer Opera microscope using a 20x air objective (NA 0.4) and the following acquisition set: a 635 nm laser excitation line and a 690/50 emission detection filter for DRAQ5 detection. Five images were collected per well for reliable statistical analysis. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Number of H9c2 Host Cardiomyocytes nuclei to determine drug-related cytotoxicity."
CHEMBL3137463,CN(C)S(=O)(=O)c1cccc(N2CCC(N(c3ccc(C#N)cc3)c3cccnc3)CC2)c1,CN(C)S(=O)(=O)c1cccc(N2CCC(N(c3ccc(C#N)cc3)c3cccnc3)CC2)c1,8.22,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(N2CCC(N(c3ccccc3)c3cccnc3)CC2)cc1,CHEMBL3137484,DNDI: Chagas in Vitro
CHEMBL3137462,CN(C)S(=O)(=O)c1cccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,CN(C)S(=O)(=O)c1cccc(N2CCC(N(c3ccc(C(F)(F)F)cc3)c3cccnc3)CC2)c1,7.82,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(N2CCC(N(c3ccccc3)c3cccnc3)CC2)cc1,CHEMBL3137484,DNDI: Chagas in Vitro
CHEMBL3137461,CN(C)S(=O)(=O)c1ccccc1N1CCC(N(c2ccc(C#N)cc2)c2cccnc2)CC1,CN(C)S(=O)(=O)c1ccccc1N1CCC(N(c2ccc(C#N)cc2)c2cccnc2)CC1,8.0,Active,IC50,Trypanosoma cruzi,T_cruzi,c1ccc(N2CCC(N(c3ccccc3)c3cccnc3)CC2)cc1,CHEMBL3137484,DNDI: Chagas in Vitro
CHEMBL4167888,CN(C)c1ccc(-c2nc3c([nH]2)C(=N)NS(=O)(=O)N3)cc1,CN(C)c1ccc(-c2nc3c([nH]2)C(N)=NS(=O)(=O)N3)cc1,4.54,Inactive,IC50,Trypanosoma cruzi,T_cruzi,N=C1NS(=O)(=O)Nc2nc(-c3ccccc3)[nH]c21,CHEMBL4139186,Antitrypanosomal activity against Trypanosoma cruzi Tulahuen 2 epimastigotes after 5 days
CHEMBL4531585,CN(C)c1cccc2c(S(=O)(=O)NCCN(CCN)CCN)cccc12,CN(C)c1cccc2c(S(=O)(=O)NCCN(CCN)CCN)cccc12.Cl.Cl.Cl.Cl,4.06,Inactive,IC50,Trypanosoma cruzi,T_cruzi,c1ccc2ccccc2c1,CHEMBL4412885,Trypanocidal activity against Trypanosoma cruzi TINF/CH/1956/Tulahuen DTU 6 epimastigotes after 48 to 72 hrs by resazurin dye based assay
CHEMBL5418566,CN1C(=O)Nc2c([N+](=O)[O-])cc(Cl)cc2S1(=O)=O,CN1C(=O)Nc2c([N+](=O)[O-])cc(Cl)cc2S1(=O)=O,5.12,Active,EC50,Trypanosoma cruzi,T_cruzi,O=C1Nc2ccccc2S(=O)(=O)N1,CHEMBL5392348,Antiparasitic activity against Trypanosoma cruzi infected in human U2OS cells assessed as reduction in parasitemia incubated for 72 hrs by high content imaging analysis
CHEMBL4439174,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc(Cl)cn5)ccnc4c3)cc2)CC1,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc(Cl)cn5)ccnc4c3)cc2)CC1,6.8,Active,EC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccc(-c2ccc3c(Nc4ccccn4)ccnc3c2)cc1)N1CCCNCC1,CHEMBL4344848,Antitrypanosomal activity against Trypanosoma cruzi CaI-72 trypomastigotes infected in mouse C2C12 cells measured after 72 hrs by DAPI staining based assay
CHEMBL4565510,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc(OC(F)(F)F)cc5)ccnc4c3)cc2)CC1,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc(OC(F)(F)F)cc5)ccnc4c3)cc2)CC1,4.89,Inactive,EC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccc(-c2ccc3c(Nc4ccccc4)ccnc3c2)cc1)N1CCCNCC1,CHEMBL4344848,Antitrypanosomal activity against Trypanosoma cruzi CaI-72 trypomastigotes infected in mouse C2C12 cells measured after 72 hrs by DAPI staining based assay
CHEMBL3589436,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)ccnc4c3)cc2)CC1,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)ccnc4c3)cc2)CC1,6.14,Active,EC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccc(-c2ccc3c(Nc4ccc(OCc5ccccc5)cc4)ccnc3c2)cc1)N1CCCNCC1,CHEMBL3591436,Antiparasite activity against Trypanosoma cruzi Tulahuen expressing beta-galactosidase assessed as growth inhibition incubated for 96 hrs by CPRG dye based assay
CHEMBL3589451,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)cnnc4c3)cc2)CC1,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)cnnc4c3)cc2)CC1,4.31,Inactive,EC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccc(-c2ccc3c(Nc4ccc(OCc5ccccc5)cc4)cnnc3c2)cc1)N1CCCNCC1,CHEMBL3591436,Antiparasite activity against Trypanosoma cruzi Tulahuen expressing beta-galactosidase assessed as growth inhibition incubated for 96 hrs by CPRG dye based assay
CHEMBL3589444,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)nccc4c3)cc2)CC1,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)nccc4c3)cc2)CC1,4.48,Inactive,EC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccc(-c2ccc3c(Nc4ccc(OCc5ccccc5)cc4)nccc3c2)cc1)N1CCCNCC1,CHEMBL3591436,Antiparasite activity against Trypanosoma cruzi Tulahuen expressing beta-galactosidase assessed as growth inhibition incubated for 96 hrs by CPRG dye based assay
CHEMBL3590276,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)nncc4c3)cc2)CC1,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4c(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)nncc4c3)cc2)CC1,5.89,Active,EC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccc(-c2ccc3c(Nc4ccc(OCc5ccccc5)cc4)nncc3c2)cc1)N1CCCNCC1,CHEMBL3591436,Antiparasite activity against Trypanosoma cruzi Tulahuen expressing beta-galactosidase assessed as growth inhibition incubated for 96 hrs by CPRG dye based assay
CHEMBL3589443,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4ccnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc2)CC1,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4ccnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc2)CC1,5.33,Active,EC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccc(-c2ccc3ccnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cc1)N1CCCNCC1,CHEMBL3591436,Antiparasite activity against Trypanosoma cruzi Tulahuen expressing beta-galactosidase assessed as growth inhibition incubated for 96 hrs by CPRG dye based assay
CHEMBL3590275,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4cnnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc2)CC1,CN1CCCN(S(=O)(=O)c2ccc(-c3ccc4cnnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4c3)cc2)CC1,4.77,Inactive,EC50,Trypanosoma cruzi,T_cruzi,O=S(=O)(c1ccc(-c2ccc3cnnc(Nc4ccc(OCc5ccccc5)cc4)c3c2)cc1)N1CCCNCC1,CHEMBL3591436,Antiparasite activity against Trypanosoma cruzi Tulahuen expressing beta-galactosidase assessed as growth inhibition incubated for 96 hrs by CPRG dye based assay
