molecule_chembl_id,std_smiles,canonical_smiles,pIC50,activity_class,standard_type,target_organism,organism_key,scaffold,assay_chembl_id,assay_description
CHEMBL4564866,O=C(Nc1cccnc1)c1ccc(CNS(=O)(=O)c2ccc(N3CCOCC3)cc2)cc1,O=C(Nc1cccnc1)c1ccc(CNS(=O)(=O)c2ccc(N3CCOCC3)cc2)cc1,3.744727494896694,Inactive,IC50,Leishmania donovani,L_donovani,O=C(Nc1cccnc1)c1ccc(CNS(=O)(=O)c2ccc(N3CCOCC3)cc2)cc1,CHEMBL4343683,Antileishmanial activity against Leishmania donovani MHOM/ET/67/L82 amastigotes assessed as growth inhibition after 72 hrs by plate reader based Alamar blue assay
CHEMBL3431114,O=C(Nc1nc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cs1)c1ccc([N+](=O)[O-])cc1,O=C(Nc1nc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cs1)c1ccc([N+](=O)[O-])cc1,5.5,Active,IC50,Leishmania donovani,L_donovani,O=C(Nc1nc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)cs1)c1ccccc1,CHEMBL3431452,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Amastigotes/Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Average number of amastigotes per macrophage cell were reported for each well."
CHEMBL4521030,O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(-c4ccccn4)[nH]nc3n2)CC1,O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(-c4ccccn4)n[nH]c3n2)CC1,6.3,Active,EC50,Leishmania donovani,L_donovani,c1ccc(-c2[nH]nc3nc(NC4CCCCC4)ncc23)nc1,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL4526584,O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(-c4cncnc4)[nH]nc3n2)CC1,O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(-c4cncnc4)n[nH]c3n2)CC1,5.2,Active,EC50,Leishmania donovani,L_donovani,c1ncc(-c2[nH]nc3nc(NC4CCCCC4)ncc23)cn1,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL4452421,O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(C4CCOCC4)[nH]nc3n2)CC1,O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(C4CCOCC4)n[nH]c3n2)CC1,5.5,Active,EC50,Leishmania donovani,L_donovani,c1nc(NC2CCCCC2)nc2n[nH]c(C3CCOCC3)c12,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL4452190,O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(N4CCCC4)[nH]nc3n2)CC1,O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(N4CCCC4)n[nH]c3n2)CC1,5.7,Active,EC50,Leishmania donovani,L_donovani,c1nc(NC2CCCCC2)nc2n[nH]c(N3CCCC3)c12,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL4445818,O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(N4CCCCC4)[nH]nc3n2)CC1,O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(N4CCCCC4)n[nH]c3n2)CC1,5.8,Active,EC50,Leishmania donovani,L_donovani,c1nc(NC2CCCCC2)nc2n[nH]c(N3CCCCC3)c12,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL4475819,O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(N4CCNCC4)[nH]nc3n2)CC1,O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(N4CCNCC4)n[nH]c3n2)CC1,4.5,Inactive,EC50,Leishmania donovani,L_donovani,c1nc(NC2CCCCC2)nc2n[nH]c(N3CCNCC3)c12,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL4436347,O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(N4CCOCC4)[nH]nc3n2)CC1,O=S(=O)(CCC(F)(F)F)N[C@H]1CC[C@H](Nc2ncc3c(N4CCOCC4)n[nH]c3n2)CC1,5.5,Active,EC50,Leishmania donovani,L_donovani,c1nc(NC2CCCCC2)nc2n[nH]c(N3CCOCC3)c12,CHEMBL4369850,Antileishmanial activity against Leishmania donovani axenic amastigote infected in human THP1 cells by intramacrophage assay
CHEMBL592827,O=S(=O)(NCC(c1cccnc1)N1CCN(c2ccccc2F)CC1)c1ccc(F)cc1,O=S(=O)(NCC(c1cccnc1)N1CCN(c2ccccc2F)CC1)c1ccc(F)cc1,5.4,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCC(c1cccnc1)N1CCN(c2ccccc2)CC1)c1ccccc1,CHEMBL3431452,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Amastigotes/Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Average number of amastigotes per macrophage cell were reported for each well."
CHEMBL380658,O=S(=O)(NCCSCc1ccco1)c1cc(S(=O)(=O)c2ccccc2)cs1,O=S(=O)(NCCSCc1ccco1)c1cc(S(=O)(=O)c2ccccc2)cs1,4.27,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCSCc1ccco1)c1cc(S(=O)(=O)c2ccccc2)cs1,CHEMBL862351,Antileishmanial activity against Leishmania donovani promastigotes
CHEMBL210607,O=S(=O)(Nc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1)c1cc(Cl)c(Cl)cc1Cl,O=S(=O)(Nc1ccc(Oc2ccc(C(F)(F)F)cc2)cc1)c1cc(Cl)c(Cl)cc1Cl,4.6,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1ccc(Oc2ccccc2)cc1)c1ccccc1,CHEMBL853376,Antileishmanial activity against Leishmania donovani axenic amastigotes
CHEMBL11757,O=S(=O)(Nc1nc2nc(-c3ccccc3)cc(-c3ccccc3)n2n1)c1ccc(Cl)cc1,O=S(=O)(Nc1nc2nc(-c3ccccc3)cc(-c3ccccc3)n2n1)c1ccc(Cl)cc1,5.7,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(Nc1nc2nc(-c3ccccc3)cc(-c3ccccc3)n2n1)c1ccccc1,CHEMBL712541,The in vitro leishmanicidal activity by measuring the 3H thymidine incorporation in promastigotes of Leishmania donovani
CHEMBL343690,O=S(=O)(c1cc(C(F)(F)F)ccc1Cl)N1CCCC1,O=S(=O)(c1cc(C(F)(F)F)ccc1Cl)N1CCCC1,3.939302159646388,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCC1,CHEMBL712523,In vitro inhibition of Leishmania donovani parasite
CHEMBL359009,O=S(=O)(c1cc(C(F)(F)F)ccc1Cl)N1CCCCC1,O=S(=O)(c1cc(C(F)(F)F)ccc1Cl)N1CCCCC1,3.958607314841775,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCCC1,CHEMBL712523,In vitro inhibition of Leishmania donovani parasite
CHEMBL357625,O=S(=O)(c1cc(C(F)(F)F)ccc1Cl)N1CCCCCC1,O=S(=O)(c1cc(C(F)(F)F)ccc1Cl)N1CCCCCC1,4.25,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCCCC1,CHEMBL712523,In vitro inhibition of Leishmania donovani parasite
CHEMBL144584,O=S(=O)(c1cc(C(F)(F)F)ccc1Cl)N1CCN(c2ccccn2)CC1,O=S(=O)(c1cc(C(F)(F)F)ccc1Cl)N1CCN(c2ccccn2)CC1,4.36,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCN(c2ccccn2)CC1,CHEMBL712523,In vitro inhibition of Leishmania donovani parasite
CHEMBL344275,O=S(=O)(c1cc(C(F)(F)F)ccc1F)N1CCCCC1,O=S(=O)(c1cc(C(F)(F)F)ccc1F)N1CCCCC1,3.378823718224965,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCCC1,CHEMBL712523,In vitro inhibition of Leishmania donovani parasite
CHEMBL343885,O=S(=O)(c1cc(C(F)(F)F)ccc1F)N1CCCCCC1,O=S(=O)(c1cc(C(F)(F)F)ccc1F)N1CCCCCC1,3.96657624451305,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCCCC1,CHEMBL712523,In vitro inhibition of Leishmania donovani parasite
CHEMBL342750,O=S(=O)(c1cc(C(F)(F)F)ccc1N1CCCC1)N1CCCC1,O=S(=O)(c1cc(C(F)(F)F)ccc1N1CCCC1)N1CCCC1,4.64,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1N1CCCC1)N1CCCC1,CHEMBL712523,In vitro inhibition of Leishmania donovani parasite
CHEMBL379005,O=S(=O)(c1ccc(Br)cc1)N1CCCc2ccccc21,O=S(=O)(c1ccc(Br)cc1)N1CCCc2ccccc21,4.67,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCc2ccccc21,CHEMBL4045498,Antiparasitic activity against Leishmania donovani MHOM-ET-67/L82 axenic amastigotes
CHEMBL208810,O=S(=O)(c1ccc(Cl)cc1)N1CCCN(Cc2ccc(Cl)cc2Cl)CC1,O=S(=O)(c1ccc(Cl)cc1)N1CCCN(Cc2ccc(Cl)cc2Cl)CC1,4.14,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCN(Cc2ccccc2)CC1,CHEMBL853376,Antileishmanial activity against Leishmania donovani axenic amastigotes
CHEMBL1452638,O=S(=O)(c1ccc(Cl)cc1)N1CCCc2ccccc21,O=S(=O)(c1ccc(Cl)cc1)N1CCCc2ccccc21,4.72,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCCc2ccccc21,CHEMBL4045498,Antiparasitic activity against Leishmania donovani MHOM-ET-67/L82 axenic amastigotes
CHEMBL203757,O=S(=O)(c1ccc2c(c1)C(=NO)c1cc(S(=O)(=O)N3CCOCC3)ccc1-2)N1CCOCC1,O=S(=O)(c1ccc2c(c1)C(=NO)c1cc(S(=O)(=O)N3CCOCC3)ccc1-2)N1CCOCC1,4.28,Inactive,IC50,Leishmania donovani,L_donovani,N=C1c2cc(S(=O)(=O)N3CCOCC3)ccc2-c2ccc(S(=O)(=O)N3CCOCC3)cc21,CHEMBL862351,Antileishmanial activity against Leishmania donovani promastigotes
CHEMBL3431033,O=S(=O)(c1cccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)c1)N1CCOCC1,O=S(=O)(c1cccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)c1)N1CCOCC1,6.3,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1cccc(CSc2nnc(-c3ccc4c(c3)OCO4)o2)c1)N1CCOCC1,CHEMBL3431451,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Infected Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Percent of infected macrophage cells were reported for each well."
CHEMBL3431001,O=S(=O)(c1ccccc1C(F)(F)F)N1CCN(Cc2ccc(-n3ccnc3)cc2)CC1,O=S(=O)(c1ccccc1C(F)(F)F)N1CCN(Cc2ccc(-n3ccnc3)cc2)CC1,4.8,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1ccccc1)N1CCN(Cc2ccc(-n3ccnc3)cc2)CC1,CHEMBL3431452,"GSK_TCAKS: pIC50 Leishmania donovani Imaging: Amastigotes/Macrophages. Assay plates (384-well) were prepared by adding 250nL of compound to each well. For single shot assay, the final compound concentration was 5 uM. For potency determinations, eleven-point one in three dilution curves were generated with a top concentration of 50 uM. Two exposure images were taken for each well using 405 nm and 488 nm laser excitation. Automated image analysis was performed with a script developed on Acapella High Content Imaging and Analysis Software (PerkinElmer). Output: Average number of amastigotes per macrophage cell were reported for each well."
CHEMBL5412015,O=S(=O)(c1cccs1)N1CCc2nc(-c3ccccn3)nc(N3CCCCCC3)c2C1,O=S(=O)(c1cccs1)N1CCc2nc(-c3ccccn3)nc(N3CCCCCC3)c2C1,5.13,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(c1cccs1)N1CCc2nc(-c3ccccn3)nc(N3CCCCCC3)c2C1,CHEMBL5318228,Antileishmanial activity against intracellular Leishmania donovani infected in human THP-1 cells assessed as parasite growth inhibition incubated for 4 days by confocal microscopy
CHEMBL3444134,O=S1(=O)N=C(SCc2ccc(Cl)cc2)Nc2ccc(F)cc21,O=S1(=O)N=C(SCc2ccc(Cl)cc2)Nc2ccc(F)cc21,4.93,Inactive,IC50,Leishmania donovani,L_donovani,O=S1(=O)N=C(SCc2ccccc2)Nc2ccccc21,CHEMBL4649942,Leishmania intramacrophage assay
CHEMBL5563463,O=[N+]([O-])c1ccc(/C=N\NS(=O)(=O)c2ccc(-c3ccccc3)cc2)o1,O=[N+]([O-])c1ccc(/C=N\NS(=O)(=O)c2ccc(-c3ccccc3)cc2)o1,5.675000000000001,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(N/N=C\c1ccco1)c1ccc(-c2ccccc2)cc1,CHEMBL5528093,Antileishmanial activity against Leishmania donovani 9515 promastigotes assessed as inhibition of parasite growth incubated for 48 hrs by resazurin dye based assay
CHEMBL3358477,O=[N+]([O-])c1nccn1CCCNS(=O)(=O)c1cc(Cl)c(Cl)s1,O=[N+]([O-])c1nccn1CCCNS(=O)(=O)c1cc(Cl)c(Cl)s1,5.13,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCn1ccnc1)c1cccs1,CHEMBL3383478,Antiparasitic activity against axenic amastigote forms of Leishmania donovani MHOM/ET/67/L82 assessed as inhibition of growth after 72 hrs by resazurin assay
CHEMBL3358476,O=[N+]([O-])c1nccn1CCCNS(=O)(=O)c1cc(Cl)sc1Cl,O=[N+]([O-])c1nccn1CCCNS(=O)(=O)c1cc(Cl)sc1Cl,4.88,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCn1ccnc1)c1ccsc1,CHEMBL3383478,Antiparasitic activity against axenic amastigote forms of Leishmania donovani MHOM/ET/67/L82 assessed as inhibition of growth after 72 hrs by resazurin assay
CHEMBL2070682,O=[N+]([O-])c1nccn1CCCNS(=O)(=O)c1ccc(C(F)(F)F)cc1,O=[N+]([O-])c1nccn1CCCNS(=O)(=O)c1ccc(C(F)(F)F)cc1,4.81,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCn1ccnc1)c1ccccc1,CHEMBL2072680,Antileishmanial activity against Leishmania donovani MHOM-ET67/L82 amastigotes
CHEMBL3358475,O=[N+]([O-])c1ncn(CCCCNS(=O)(=O)c2cc(Cl)c(Cl)s2)n1,O=[N+]([O-])c1ncn(CCCCNS(=O)(=O)c2cc(Cl)c(Cl)s2)n1,4.97,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCCn1cncn1)c1cccs1,CHEMBL3383478,Antiparasitic activity against axenic amastigote forms of Leishmania donovani MHOM/ET/67/L82 assessed as inhibition of growth after 72 hrs by resazurin assay
CHEMBL2070685,O=[N+]([O-])c1ncn(CCCCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,O=[N+]([O-])c1ncn(CCCCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,5.11,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCCn1cncn1)c1ccccc1,CHEMBL2072680,Antileishmanial activity against Leishmania donovani MHOM-ET67/L82 amastigotes
CHEMBL3358472,O=[N+]([O-])c1ncn(CCCCNS(=O)(=O)c2ccc(Cl)s2)n1,O=[N+]([O-])c1ncn(CCCCNS(=O)(=O)c2ccc(Cl)s2)n1,4.7,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCCn1cncn1)c1cccs1,CHEMBL3383478,Antiparasitic activity against axenic amastigote forms of Leishmania donovani MHOM/ET/67/L82 assessed as inhibition of growth after 72 hrs by resazurin assay
CHEMBL2070690,O=[N+]([O-])c1ncn(CCCCNS(=O)(=O)c2ccc(OC(F)(F)F)cc2)n1,O=[N+]([O-])c1ncn(CCCCNS(=O)(=O)c2ccc(OC(F)(F)F)cc2)n1,5.11,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCCn1cncn1)c1ccccc1,CHEMBL2072680,Antileishmanial activity against Leishmania donovani MHOM-ET67/L82 amastigotes
CHEMBL2070531,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)Cc2ccccc2)n1,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)Cc2ccccc2)n1,4.1,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Cc1ccccc1)NCCCn1cncn1,CHEMBL2072680,Antileishmanial activity against Leishmania donovani MHOM-ET67/L82 amastigotes
CHEMBL2070688,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,4.68,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCn1cncn1)c1ccccc1,CHEMBL2072680,Antileishmanial activity against Leishmania donovani MHOM-ET67/L82 amastigotes
CHEMBL2070686,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cc(C(F)(F)F)ccc2C(F)(F)F)n1,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cc(C(F)(F)F)ccc2C(F)(F)F)n1,4.34,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCn1cncn1)c1ccccc1,CHEMBL2072680,Antileishmanial activity against Leishmania donovani MHOM-ET67/L82 amastigotes
CHEMBL3358474,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cc(Cl)c(Cl)s2)n1,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cc(Cl)c(Cl)s2)n1,4.88,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCn1cncn1)c1cccs1,CHEMBL3383478,Antiparasitic activity against axenic amastigote forms of Leishmania donovani MHOM/ET/67/L82 assessed as inhibition of growth after 72 hrs by resazurin assay
CHEMBL3358473,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cc(Cl)sc2Cl)n1,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cc(Cl)sc2Cl)n1,4.75,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCn1cncn1)c1ccsc1,CHEMBL3383478,Antiparasitic activity against axenic amastigote forms of Leishmania donovani MHOM/ET/67/L82 assessed as inhibition of growth after 72 hrs by resazurin assay
CHEMBL2070695,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2ccc(-c3ccccc3)cc2)n1,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2ccc(-c3ccccc3)cc2)n1,5.12,Active,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCn1cncn1)c1ccc(-c2ccccc2)cc1,CHEMBL2072680,Antileishmanial activity against Leishmania donovani MHOM-ET67/L82 amastigotes
CHEMBL2070684,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,4.88,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCn1cncn1)c1ccccc1,CHEMBL2072680,Antileishmanial activity against Leishmania donovani MHOM-ET67/L82 amastigotes
CHEMBL2070694,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2ccc(Cl)s2)n1,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2ccc(Cl)s2)n1,4.48,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCn1cncn1)c1cccs1,CHEMBL2072680,Antileishmanial activity against Leishmania donovani MHOM-ET67/L82 amastigotes
CHEMBL2070696,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cccc3cccnc23)n1,O=[N+]([O-])c1ncn(CCCNS(=O)(=O)c2cccc3cccnc23)n1,4.48,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCCn1cncn1)c1cccc2cccnc12,CHEMBL2072680,Antileishmanial activity against Leishmania donovani MHOM-ET67/L82 amastigotes
CHEMBL2070691,O=[N+]([O-])c1ncn(CCNS(=O)(=O)Cc2ccccc2)n1,O=[N+]([O-])c1ncn(CCNS(=O)(=O)Cc2ccccc2)n1,3.9474599540659776,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(Cc1ccccc1)NCCn1cncn1,CHEMBL2072680,Antileishmanial activity against Leishmania donovani MHOM-ET67/L82 amastigotes
CHEMBL2070687,O=[N+]([O-])c1ncn(CCNS(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,O=[N+]([O-])c1ncn(CCNS(=O)(=O)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)n1,4.48,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCn1cncn1)c1ccccc1,CHEMBL2072680,Antileishmanial activity against Leishmania donovani MHOM-ET67/L82 amastigotes
CHEMBL2070683,O=[N+]([O-])c1ncn(CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,O=[N+]([O-])c1ncn(CCNS(=O)(=O)c2ccc(C(F)(F)F)cc2)n1,4.49,Inactive,IC50,Leishmania donovani,L_donovani,O=S(=O)(NCCn1cncn1)c1ccccc1,CHEMBL2072680,Antileishmanial activity against Leishmania donovani MHOM-ET67/L82 amastigotes
